date,campaign_id,channel,impressions,clicks,sessions,spend_vnd,leads_reported,source_platform
2025-06-13,MC008,Facebook Ads,1679,29,33,187000.0,0,GA4
2025-06-14,MC008,Facebook Ads,331,7,8,50000.0,0,Google Ads
2025-06-15,MC008,Facebook Ads,410,7,8,54000.0,0,Google Ads
2025-06-16,MC008,Facebook Ads,737,19,20,116000.0,0,CRM
2025-06-17,MC008,Facebook Ads,1074,19,18,143000.0,0,Manual
2025-06-18,MC008,Facebook Ads,1895,28,27,213000.0,0,CRM
2025-06-19,MC008,Facebook Ads,1492,27,26,179000.0,1,GA4
2025-06-20,MC008,Facebook Ads,2107,41,36,274000.0,0,GA4
2025-06-21,MC008,Facebook Ads,588,12,10,66000.0,0,Meta
2025-06-22,MC008,Facebook Ads,395,7,8,45000.0,0,CRM
2025-06-23,MC008,Facebook Ads,1247,26,28,191000.0,0,Google Ads
2025-06-24,MC008,Facebook Ads,1073,22,23,132000.0,0,GA4
2025-06-25,MC008,Facebook Ads,1130,25,25,166000.0,0,CRM
2025-06-26,MC008,Facebook Ads,1024,21,21,130000.0,0,GA4
2025-06-27,MC008,Facebook,2002,37,31,255000.0,0,Google Ads
2025-06-28,MC008,Facebook Ads,338,6,7,41000.0,1,Manual
2025-06-29,MC008,Facebook Ads,988,23,19,127000.0,0,GA4
2025-06-30,MC008,Facebook Ads,1222,25,22,140000.0,1,GA4
2025-07-01,MC008,Facebook Ads,1533,39,33,274000.0,0,Manual
2025-07-02,MC008,Facebook Ads,1605,30,28,199000.0,1,Google Ads
2025-07-03,MC008,Facebook Ads,1667,23,22,153000.0,1,GA4
2025-07-04,MC008,Facebook Ads,1180,23,21,171000.0,1,GA4
2025-07-05,MC008,Facebook Ads,438,8,8,54000.0,1,CRM
2025-07-06,MC008,Facebook Ads,480,8,10,52000.0,0,CRM
2025-07-07,MC008,Facebook Ads,996,20,20,151000.0,1,Manual
2025-07-08,MC008,Facebook Ads,1879,36,29,256000.0,0,Meta
2025-07-09,MC008,FB Ads,1178,24,24,141000.0,0,Google Ads
2025-07-10,MC008,Facebook Ads,852,19,18,125000.0,0,Manual
2025-07-11,MC008,Facebook Ads,2005,37,36,263000.0,0,Google Ads
2025-07-12,MC008,Facebook Ads,786,15,13,106000.0,0,GA4
2025-07-13,MC008,Facebook Ads,542,9,10,62000.0,0,GA4
2025-07-14,MC008,Facebook Ads,1664,38,33,250000.0,0,Google Ads
2025-07-15,MC008,Facebook Ads,1476,27,26,164000.0,1,GA4
2025-07-16,MC008,Facebook Ads,1613,31,30,194000.0,0,GA4
2025-07-17,MC008,Facebook Ads,1409,25,29,178000.0,1,GA4
2025-07-18,MC008,Facebook Ads,1270,25,24,161000.0,1,Meta
2025-07-19,MC008,Facebook Ads,394,8,8,61000.0,1,CRM
2025-07-20,MC008,Facebook Ads,536,10,11,61000.0,0,Google Ads
2025-07-21,MC008,Facebook Ads,1834,32,29,190000.0,0,Manual
2025-07-22,MC008,Facebook Ads,1836,35,32,188000.0,0,Manual
2025-07-23,MC008,Facebook Ads,1720,25,22,171000.0,0,Google Ads
2025-07-24,MC008,Facebook Ads,1360,29,30,215000.0,0,Google Ads
2025-07-25,MC008,Facebook Ads,1082,19,21,134000.0,0,CRM
2025-07-26,MC008,Facebook Ads,747,14,16,96000.0,0,Manual
2025-07-27,MC008,Facebook Ads,647,10,11,56000.0,0,Google Ads
2025-07-28,MC008,Facebook Ads,1733,25,23,149000.0,0,GA4
2025-07-29,MC008,Facebook Ads,1914,29,28,197000.0,0,GA4
2025-07-30,MC008,FB Ads,1395,22,23,148000.0,0,Manual
2025-07-31,MC008,Facebook Ads,1525,27,25,210000.0,1,CRM
2025-08-01,MC008,Facebook Ads,2183,42,36,301000.0,0,Meta
2025-08-02,MC008,Facebook Ads,529,10,10,62000.0,1,Google Ads
2025-08-03,MC008,Facebook Ads,653,11,11,60000.0,1,GA4
2025-08-04,MC008,Facebook Ads,1271,22,18,165000.0,0,Meta
2025-08-05,MC008,FB Ads,1362,25,24,135000.0,0,Manual
2025-08-06,MC008,Facebook,1677,31,28,224000.0,0,Google Ads
2025-08-07,MC008,Facebook Ads,2401,44,40,296000.0,0,Google Ads
2025-08-08,MC008,FB Ads,1928,38,34,296000.0,0,Google Ads
2025-08-09,MC008,Facebook Ads,662,13,15,77000.0,0,CRM
2025-08-10,MC008,Facebook Ads,559,8,8,43000.0,0,CRM
2025-08-11,MC008,Facebook Ads,2200,36,34,249000.0,0,CRM
2025-08-12,MC008,Facebook Ads,1704,34,34,238000.0,0,GA4
2025-08-13,MC008,Facebook Ads,2053,35,33,194000.0,0,CRM
2025-08-14,MC008,Meta Ads,1486,24,28,173000.0,0,CRM
2025-08-15,MC008,Facebook Ads,1240,22,19,157000.0,0,GA4
2025-08-16,MC008,Meta Ads,806,17,18,103000.0,2,GA4
2025-08-17,MC008,Facebook Ads,829,14,14,80000.0,0,GA4
2025-08-18,MC008,Facebook Ads,1152,19,22,137000.0,0,GA4
2025-08-19,MC008,Facebook Ads,1496,22,25,134000.0,0,CRM
2025-08-20,MC008,Facebook Ads,2304,41,37,225000.0,0,Meta
2025-08-21,MC008,Facebook Ads,1740,33,30,209000.0,0,GA4
2025-08-22,MC008,Facebook Ads,1560,28,26,188000.0,1,CRM
2025-08-23,MC008,Facebook Ads,359,6,7,42000.0,0,GA4
2025-08-24,MC008,Facebook Ads,346,7,7,48000.0,1,GA4
2025-08-25,MC008,Facebook Ads,2179,35,35,259000.0,0,GA4
2025-08-26,MC008,Facebook Ads,1278,25,28,150000.0,0,GA4
2025-08-27,MC008,FB Ads,2318,25,24,145000.0,1,GA4
2025-08-28,MC008,Facebook Ads,1775,27,26,158000.0,1,Meta
2025-08-29,MC008,Facebook Ads,1085,21,22,125000.0,1,CRM
2025-08-30,MC008,Facebook Ads,898,16,15,90000.0,0,Google Ads
2025-08-31,MC008,Facebook Ads,519,11,11,75000.0,1,Manual
2025-09-01,MC008,Facebook,1901,33,29,221000.0,0,Manual
2025-09-02,MC008,Facebook Ads,1229,24,22,178000.0,1,Google Ads
2025-09-03,MC008,Facebook Ads,1598,27,23,199000.0,2,GA4
2025-09-04,MC008,Facebook Ads,1454,24,27,141000.0,0,GA4
2025-09-05,MC008,Facebook Ads,1231,23,23,149000.0,1,Google Ads
2025-09-06,MC008,Facebook Ads,271,5,5,29000.0,0,GA4
2025-09-07,MC008,Facebook Ads,1080,18,19,125000.0,0,CRM
2025-09-08,MC008,Facebook Ads,1263,23,21,151000.0,0,Google Ads
2025-09-09,MC008,Facebook Ads,1205,25,26,142000.0,0,GA4
2025-09-10,MC008,Facebook Ads,1778,34,35,239000.0,0,GA4
2025-09-11,MC008,Facebook Ads,1258,23,26,155000.0,0,GA4
2025-09-12,MC008,Facebook Ads,1074,20,22,148000.0,0,CRM
2025-09-13,MC008,Meta Ads,924,16,16,95000.0,1,GA4
2025-09-14,MC008,Facebook Ads,379,7,7,48000.0,0,CRM
2025-09-15,MC008,Facebook Ads,1731,33,33,215000.0,0,Manual
2025-09-16,MC008,Facebook Ads,1032,20,20,131000.0,0,Manual
2025-09-17,MC008,Facebook Ads,2034,41,35,294000.0,0,GA4
2025-09-18,MC008,Facebook Ads,1898,40,34,262000.0,1,Google Ads
2025-09-19,MC008,Facebook Ads,1649,34,30,257000.0,2,GA4
2025-09-20,MC008,Facebook Ads,522,10,11,78000.0,1,GA4
2025-09-21,MC008,Facebook Ads,391,6,7,39000.0,0,GA4
2025-09-22,MC008,Facebook Ads,1483,27,25,189000.0,0,GA4
2025-09-23,MC008,Facebook Ads,2786,41,38,284000.0,1,GA4
2025-09-24,MC008,Facebook Ads,1281,20,23,124000.0,0,GA4
2025-09-25,MC008,Facebook Ads,1169,22,25,149000.0,0,Google Ads
2025-09-26,MC008,Facebook Ads,1869,39,37,261000.0,0,Google Ads
2025-09-27,MC008,Facebook Ads,679,11,10,76000.0,0,GA4
2025-09-28,MC008,Facebook Ads,595,11,13,65000.0,0,GA4
2025-09-29,MC008,Meta Ads,1603,34,31,241000.0,0,Meta
2025-09-30,MC008,Facebook Ads,1789,31,32,191000.0,0,Manual
2025-10-01,MC008,Facebook Ads,1764,30,32,188000.0,0,Google Ads
2025-10-02,MC008,Facebook Ads,2098,33,30,217000.0,0,CRM
2025-10-03,MC008,Facebook Ads,2099,36,37,226000.0,0,GA4
2025-10-04,MC008,Facebook Ads,1035,14,14,78000.0,0,CRM
2025-10-05,MC008,Facebook Ads,672,12,14,91000.0,0,Google Ads
2025-10-06,MC008,Facebook Ads,2243,35,34,261000.0,0,CRM
2025-10-07,MC008,Facebook Ads,2095,38,39,246000.0,0,GA4
2025-10-08,MC008,Facebook Ads,2081,34,36,229000.0,0,CRM
2025-10-09,MC008,Facebook Ads,2931,54,50,341000.0,0,GA4
2025-10-10,MC008,Facebook Ads,2447,39,38,220000.0,0,Meta
2025-10-11,MC008,Facebook Ads,733,13,13,98000.0,1,CRM
2025-10-12,MC008,Facebook Ads,1174,16,17,123000.0,0,CRM
2025-10-13,MC008,Facebook Ads,1912,31,30,223000.0,0,CRM
2025-10-14,MC008,Facebook Ads,2544,40,37,278000.0,0,GA4
2025-10-15,MC008,Facebook Ads,1441,32,32,201000.0,0,Manual
2025-10-16,MC008,Facebook,2678,36,33,236000.0,0,GA4
2025-10-17,MC008,Facebook Ads,3194,48,44,365000.0,0,Manual
2025-10-18,MC008,Facebook Ads,479,10,11,61000.0,0,Manual
2025-10-19,MC008,Facebook Ads,967,18,17,104000.0,0,GA4
2025-10-20,MC008,Facebook Ads,2011,38,39,204000.0,1,Google Ads
2025-10-21,MC008,Facebook Ads,2090,39,39,300000.0,2,Meta
2025-10-22,MC008,Facebook Ads,2007,30,31,215000.0,0,CRM
2025-10-23,MC008,Facebook Ads,1641,32,30,225000.0,0,Manual
2025-10-24,MC008,Facebook Ads,2712,48,41,273000.0,0,CRM
2025-10-25,MC008,Meta Ads,829,13,14,88000.0,0,Manual
2025-10-26,MC008,Facebook Ads,577,12,12,85000.0,0,Meta
2025-10-27,MC008,Facebook Ads,1697,27,31,186000.0,0,CRM
2025-10-28,MC008,Facebook Ads,1542,25,29,193000.0,0,GA4
2025-10-29,MC008,Facebook Ads,2000,39,37,215000.0,0,CRM
2025-10-30,MC008,Facebook Ads,1464,30,29,209000.0,0,GA4
2025-10-31,MC008,Meta Ads,1896,32,35,205000.0,0,Google Ads
2025-11-01,MC008,Facebook Ads,847,17,17,109000.0,0,GA4
2025-11-02,MC008,FB Ads,554,11,12,75000.0,1,Google Ads
2025-11-03,MC008,Facebook Ads,2106,40,41,229000.0,0,GA4
2025-11-04,MC008,Facebook Ads,1215,25,24,177000.0,0,CRM
2025-11-05,MC008,Facebook Ads,2146,40,36,266000.0,1,Google Ads
2025-11-06,MC008,Facebook Ads,2856,41,36,219000.0,0,Google Ads
2025-11-07,MC008,Facebook Ads,2511,45,43,336000.0,1,Manual
2025-11-08,MC008,Facebook Ads,685,12,11,66000.0,0,Meta
2025-11-09,MC008,Facebook Ads,894,17,18,131000.0,0,GA4
2025-11-10,MC008,Facebook Ads,2738,45,45,349000.0,0,Manual
2025-11-11,MC008,Facebook Ads,2616,47,39,278000.0,1,GA4
2025-11-12,MC008,Facebook Ads,1732,32,34,244000.0,0,CRM
2025-11-13,MC008,Facebook Ads,1322,29,29,184000.0,0,CRM
2025-11-14,MC008,Facebook Ads,1728,32,29,236000.0,0,GA4
2025-11-15,MC008,Facebook Ads,785,13,12,82000.0,1,GA4
2025-11-16,MC008,Facebook Ads,391,7,9,45000.0,1,GA4
2025-11-17,MC008,Facebook Ads,2677,47,41,274000.0,0,Manual
2025-11-18,MC008,Facebook Ads,2365,42,46,279000.0,2,GA4
2025-11-19,MC008,Facebook Ads,1560,25,25,161000.0,0,Meta
2025-11-20,MC008,Facebook Ads,2642,39,39,222000.0,0,Google Ads
2025-11-21,MC008,Facebook Ads,1650,34,37,262000.0,0,GA4
2025-11-22,MC008,Facebook Ads,803,15,17,92000.0,1,Meta
2025-11-23,MC008,Facebook Ads,631,13,11,93000.0,0,Google Ads
2025-11-24,MC008,Facebook Ads,1751,35,39,265000.0,0,GA4
2025-11-25,MC008,Facebook Ads,1568,35,34,259000.0,0,GA4
2025-11-26,MC008,Facebook Ads,2513,37,40,219000.0,0,Meta
2025-11-27,MC008,Facebook Ads,2015,41,37,292000.0,0,Manual
2025-11-28,MC008,Facebook Ads,2363,38,39,281000.0,0,CRM
11-29-2025,MC008,Facebook Ads,192,4,4,26000.0,1,Manual
2025-11-30,MC008,Facebook Ads,867,14,13,76000.0,0,GA4
2025-12-01,MC008,Facebook Ads,1763,38,37,287000.0,0,Google Ads
2025-12-02,MC008,Facebook Ads,2058,35,32,206000.0,1,Manual
2025-12-03,MC008,Facebook Ads,1804,34,38,252000.0,0,Google Ads
2025-12-04,MC008,Facebook Ads,1781,32,34,178000.0,0,GA4
2025-01-14,MC009,Facebook Ads,2681,42,39,281000.0,0,Manual
2025-01-15,MC009,Facebook Ads,1127,22,24,171000.0,1,CRM
2025-01-16,MC009,Facebook Ads,1382,29,30,158000.0,1,Meta
2025-01-17,MC009,Facebook Ads,1486,31,32,223000.0,0,CRM
2025-01-18,MC009,Facebook Ads,451,8,8,49000.0,0,GA4
2025-01-19,MC009,Facebook Ads,935,20,18,139000.0,0,Manual
2025-01-20,MC009,Facebook Ads,1197,27,27,167000.0,0,Manual
2025-01-21,MC009,Facebook Ads,1814,34,34,210000.0,0,Meta
2025-01-22,MC009,Facebook Ads,1351,23,27,171000.0,1,CRM
2025-01-23,MC009,Facebook Ads,1379,26,25,160000.0,0,Meta
2025-01-24,MC009,Facebook Ads,1288,28,25,208000.0,0,GA4
2025-01-25,MC009,Facebook Ads,570,11,10,82000.0,0,Google Ads
2025-01-26,MC009,Facebook Ads,678,13,14,94000.0,0,Manual
2025-01-27,MC009,Meta Ads,1684,25,24,157000.0,0,Meta
2025-01-28,MC009,Facebook Ads,1298,23,22,126000.0,1,Google Ads
2025-01-29,MC009,Facebook Ads,1363,27,25,156000.0,1,CRM
2025-01-30,MC009,Meta Ads,1622,34,29,201000.0,0,Meta
2025-01-31,MC009,Facebook Ads,1139,22,19,139000.0,0,Manual
2025-02-01,MC009,Facebook Ads,594,12,12,65000.0,1,CRM
2025-02-02,MC009,Facebook Ads,249,5,5,34000.0,0,CRM
2025-02-03,MC009,Facebook Ads,949,21,20,139000.0,0,CRM
2025-02-04,MC009,Facebook Ads,1064,20,18,127000.0,0,Meta
2025-02-05,MC009,Facebook Ads,989,19,17,130000.0,0,GA4
2025-02-06,MC009,Facebook Ads,1043,20,18,128000.0,1,GA4
07/02/2025,MC009,Facebook Ads,751,15,15,94000.0,0,GA4
2025-02-08,MC009,Meta Ads,398,8,7,43000.0,0,GA4
2025-02-09,MC009,Facebook Ads,1055,14,16,87000.0,1,CRM
2025-02-10,MC009,FB Ads,744,11,11,65000.0,0,GA4
2025-02-11,MC009,Facebook Ads,700,12,14,83000.0,0,Google Ads
2025-02-12,MC009,Facebook Ads,1416,25,26,135000.0,0,CRM
2025-02-13,MC009,Facebook Ads,1430,23,23,157000.0,0,Google Ads
2025-02-14,MC009,Facebook Ads,961,16,19,99000.0,0,Manual
2025-02-15,MC009,Facebook Ads,344,7,7,45000.0,0,Google Ads
2025-02-16,MC009,Facebook Ads,540,10,10,67000.0,0,CRM
2025-02-17,MC009,Facebook Ads,1156,18,18,102000.0,1,CRM
2025-02-18,MC009,Facebook Ads,753,15,14,96000.0,1,GA4
2025-02-19,MC009,Facebook Ads,1046,17,16,104000.0,0,GA4
2025-02-20,MC009,Facebook Ads,876,19,19,107000.0,0,GA4
2025-02-21,MC009,Facebook Ads,1424,26,27,182000.0,1,CRM
2025-02-22,MC009,Facebook Ads,643,7,7,45000.0,0,CRM
2025-02-23,MC009,Facebook Ads,570,11,12,61000.0,0,CRM
2025-02-24,MC009,Facebook Ads,1638,27,26,195000.0,1,Google Ads
2025-02-25,MC009,Facebook Ads,1102,20,17,148000.0,0,CRM
2025-02-26,MC009,Facebook Ads,879,17,18,130000.0,0,CRM
2025-02-27,MC009,Facebook Ads,1026,21,20,143000.0,1,Manual
2025-02-28,MC009,Facebook Ads,1142,23,22,128000.0,1,Manual
2025-03-01,MC009,Meta Ads,852,15,15,103000.0,0,GA4
2025-03-02,MC009,Facebook Ads,495,10,10,59000.0,0,Google Ads
2025-03-03,MC009,Facebook,1535,27,29,160000.0,1,GA4
2025-03-04,MC009,Facebook Ads,1460,24,26,172000.0,0,Manual
2025-03-05,MC009,Facebook Ads,1187,32,31,182000.0,0,Meta
2025-03-06,MC009,Facebook Ads,1610,26,29,175000.0,0,Google Ads
2025-03-07,MC009,Facebook Ads,1280,27,27,195000.0,0,GA4
2025-03-08,MC009,Facebook Ads,798,15,14,94000.0,0,GA4
2025-03-09,MC009,Facebook Ads,349,6,6,42000.0,0,Google Ads
2025-03-10,MC009,Facebook Ads,1596,36,30,261000.0,0,CRM
2025-03-11,MC009,Facebook Ads,1655,31,29,180000.0,0,GA4
2025-03-12,MC009,FB Ads,1210,23,25,158000.0,0,CRM
2025-03-13,MC009,Facebook Ads,1638,28,29,207000.0,1,GA4
2025-03-14,MC009,Facebook Ads,2021,34,33,202000.0,0,Manual
2025-03-15,MC009,Facebook Ads,536,9,8,64000.0,0,Meta
2025-03-16,MC009,Facebook Ads,500,8,8,45000.0,1,Google Ads
2025-03-17,MC009,Facebook Ads,1493,29,30,187000.0,1,CRM
2025-03-18,MC009,FB Ads,1434,27,31,176000.0,0,Manual
2025-03-19,MC009,Facebook Ads,1914,35,38,187000.0,1,GA4
2025-03-20,MC009,Facebook Ads,1509,34,34,252000.0,0,GA4
2025-03-21,MC009,Facebook Ads,1215,23,21,178000.0,0,Manual
2025-03-22,MC009,Facebook Ads,652,14,15,95000.0,1,Meta
2025-03-23,MC009,Facebook Ads,930,16,16,102000.0,0,GA4
2025-03-24,MC009,Facebook Ads,1326,26,26,149000.0,0,GA4
2025-03-25,MC009,Facebook Ads,2089,35,31,193000.0,0,CRM
03-26-2025,MC009,Facebook Ads,1162,24,27,152000.0,1,Meta
2025-03-27,MC009,Facebook Ads,1818,35,34,240000.0,0,CRM
2025-03-28,MC009,Facebook Ads,1752,27,27,183000.0,1,GA4
2025-03-29,MC009,Facebook Ads,548,11,10,66000.0,0,CRM
2025-03-30,MC009,Facebook Ads,682,10,11,68000.0,1,GA4
2025-03-31,MC009,Facebook Ads,1416,32,26,193000.0,1,CRM
2025-04-01,MC009,Facebook Ads,2470,32,28,197000.0,0,Google Ads
2025-04-02,MC009,Facebook Ads,1042,18,19,112000.0,0,GA4
2025-04-03,MC009,Facebook Ads,914,17,19,97000.0,0,Meta
2025-04-04,MC009,Facebook Ads,1538,28,27,171000.0,0,Google Ads
2025-04-05,MC009,Facebook Ads,780,14,16,109000.0,0,CRM
2025-04-06,MC009,Facebook Ads,1057,13,14,96000.0,0,Meta
2025-04-07,MC009,Facebook Ads,1448,29,28,160000.0,0,GA4
2025-04-08,MC009,Facebook Ads,1546,30,34,231000.0,0,Manual
2025-04-09,MC009,Facebook Ads,1325,30,29,215000.0,0,CRM
2025-04-10,MC009,Facebook Ads,1628,27,25,173000.0,0,GA4
2025-04-11,MC009,Facebook Ads,1221,29,32,183000.0,0,GA4
2025-04-12,MC009,Facebook Ads,764,16,14,86000.0,0,Google Ads
2025-04-13,MC009,Facebook Ads,611,9,9,65000.0,0,GA4
2025-04-14,MC009,Facebook Ads,1756,26,30,176000.0,0,CRM
2025-04-15,MC009,Facebook Ads,1358,20,20,144000.0,2,Manual
2025-04-16,MC009,Facebook Ads,1476,22,22,133000.0,0,CRM
2025-04-17,MC009,Facebook Ads,1605,29,29,181000.0,0,GA4
2025-04-18,MC009,Facebook Ads,1713,31,31,241000.0,1,GA4
2025-04-19,MC009,Facebook Ads,804,12,14,68000.0,0,GA4
2025-04-20,MC009,Facebook Ads,483,9,9,64000.0,0,CRM
2025-04-21,MC009,Facebook Ads,2195,40,34,246000.0,1,GA4
2025-04-22,MC009,Facebook Ads,1502,25,23,141000.0,0,Google Ads
2025-04-23,MC009,Facebook Ads,1225,25,27,139000.0,1,CRM
2025-04-24,MC009,Facebook Ads,1799,36,33,262000.0,1,Google Ads
2025-04-25,MC009,Facebook Ads,1267,25,25,193000.0,1,Meta
2025-04-26,MC009,Facebook Ads,463,10,11,61000.0,0,Manual
2025-04-27,MC009,Facebook Ads,712,14,15,75000.0,0,Meta
2025-04-28,MC009,Facebook Ads,2169,26,28,183000.0,1,Manual
2025-04-29,MC009,FB Ads,2143,41,42,246000.0,1,Google Ads
2025-04-30,MC009,Facebook Ads,1238,21,23,160000.0,1,Google Ads
2025-05-01,MC009,Facebook Ads,1742,33,36,230000.0,0,GA4
2025-05-02,MC009,FB Ads,1825,36,36,274000.0,1,Meta
2025-05-03,MC009,Facebook Ads,1068,15,15,93000.0,0,Google Ads
2025-05-04,MC009,Facebook Ads,599,10,11,61000.0,0,CRM
2025-05-05,MC009,Facebook Ads,1776,31,28,189000.0,1,Meta
2025-05-06,MC009,Facebook Ads,1752,29,31,158000.0,1,Manual
2025-05-07,MC009,Facebook Ads,1415,32,30,194000.0,0,CRM
2025-05-08,MC009,Facebook Ads,1274,20,24,154000.0,0,CRM
2025-05-09,MC009,Facebook Ads,1437,29,31,205000.0,0,CRM
2025-05-10,MC009,Facebook Ads,684,11,12,64000.0,0,GA4
2025-05-11,MC009,Facebook Ads,393,6,6,35000.0,1,Manual
2025-05-12,MC009,Facebook Ads,1198,22,25,153000.0,0,Manual
2025-05-13,MC009,Facebook Ads,2183,46,41,349000.0,0,GA4
2025-05-14,MC009,Facebook Ads,3126,46,42,247000.0,1,CRM
2025-05-15,MC009,Facebook Ads,1775,37,38,262000.0,1,Manual
2025-05-16,MC009,Facebook Ads,1696,30,29,187000.0,0,GA4
2025-05-17,MC009,Facebook Ads,471,9,9,64000.0,0,GA4
2025-05-18,MC009,Facebook Ads,480,9,11,48000.0,0,GA4
2025-05-19,MC009,Facebook Ads,1185,27,28,155000.0,1,CRM
2025-05-20,MC009,Facebook Ads,1962,33,28,198000.0,0,GA4
2025-05-21,MC009,Facebook Ads,1619,31,31,172000.0,0,GA4
2025-05-22,MC009,Facebook Ads,1103,22,21,147000.0,1,Google Ads
2025-05-23,MC009,Facebook Ads,1445,24,26,139000.0,1,GA4
2025-05-24,MC009,Facebook Ads,256,4,5,28000.0,1,Meta
2025-05-25,MC009,Facebook Ads,1106,17,16,126000.0,1,Manual
2025-05-26,MC009,Facebook Ads,1149,20,23,113000.0,0,GA4
2025-05-27,MC009,Facebook Ads,1418,24,28,147000.0,0,Google Ads
2025-05-28,MC009,Facebook Ads,962,20,21,118000.0,0,Google Ads
2025-05-29,MC009,Facebook,2450,36,34,269000.0,0,GA4
2025-05-30,MC009,Facebook Ads,2092,36,37,279000.0,1,GA4
2025-05-31,MC009,Facebook Ads,738,13,15,101000.0,1,Meta
2025-06-01,MC009,Facebook Ads,1101,18,16,133000.0,0,GA4
2025-06-02,MC009,Facebook Ads,1106,25,29,133000.0,1,Google Ads
2025-06-03,MC009,Facebook Ads,1813,28,27,207000.0,0,CRM
2025-06-04,MC009,Facebook Ads,872,16,16,97000.0,0,GA4
2025-06-05,MC009,Meta Ads,1496,28,24,205000.0,0,GA4
2025-06-06,MC009,Facebook Ads,990,22,24,163000.0,0,Meta
2025-06-07,MC009,Facebook Ads,514,10,10,70000.0,1,Meta
2025-06-08,MC009,Facebook,848,14,13,88000.0,0,GA4
2025-06-09,MC009,Facebook Ads,1255,23,19,136000.0,1,Google Ads
2025-06-10,MC009,Facebook Ads,1200,22,22,170000.0,0,Google Ads
2025-06-11,MC009,Facebook Ads,995,20,19,133000.0,0,CRM
2025-06-12,MC009,Facebook Ads,1872,32,29,233000.0,1,GA4
2025-06-13,MC009,Facebook Ads,1615,25,24,158000.0,0,CRM
2025-06-14,MC009,Facebook Ads,888,15,14,92000.0,0,Google Ads
2025-06-15,MC009,Facebook Ads,655,11,13,67000.0,0,GA4
2025-06-16,MC009,Facebook,1779,32,34,236000.0,0,GA4
2025-06-17,MC009,Facebook Ads,2242,40,35,234000.0,0,CRM
2025-06-18,MC009,Facebook Ads,1516,26,24,174000.0,0,CRM
2025-06-19,MC009,Facebook Ads,1842,35,33,262000.0,1,Manual
2025-06-20,MC009,Facebook Ads,2345,35,31,252000.0,0,CRM
2025-06-21,MC009,Facebook Ads,912,15,14,111000.0,0,GA4
2025-06-22,MC009,Facebook Ads,383,7,8,44000.0,0,GA4
2025-06-23,MC009,Facebook Ads,1350,23,21,167000.0,0,CRM
2025-06-24,MC009,Facebook Ads,626,13,14,86000.0,0,CRM
2025-06-25,MC009,FB Ads,2277,34,33,203000.0,0,GA4
2025-06-26,MC009,Facebook,1901,30,27,229000.0,0,Google Ads
2025-06-27,MC009,Facebook Ads,1118,22,20,130000.0,0,GA4
2025-06-28,MC009,Facebook Ads,680,14,14,90000.0,0,GA4
2025-06-29,MC009,Facebook Ads,750,15,14,104000.0,1,GA4
2025-06-30,MC009,Facebook Ads,1273,21,23,158000.0,0,Google Ads
2025-07-01,MC009,Facebook Ads,1344,25,27,138000.0,1,Meta
2025-07-02,MC009,Facebook Ads,1550,31,27,186000.0,1,Manual
2025-07-03,MC009,Facebook Ads,1213,23,23,144000.0,0,GA4
2025-07-04,MC009,Facebook Ads,1504,29,27,217000.0,0,GA4
2025-07-05,MC009,Facebook Ads,753,16,14,86000.0,0,GA4
2025-07-06,MC009,Facebook Ads,339,6,7,47000.0,1,GA4
2025-07-07,MC009,Facebook Ads,1309,23,20,152000.0,1,Google Ads
2025-07-08,MC009,Facebook Ads,1138,24,21,141000.0,1,GA4
2025-07-09,MC009,Facebook Ads,1702,25,27,189000.0,1,CRM
2025-07-10,MC009,Facebook Ads,1647,26,27,180000.0,0,GA4
2025-07-11,MC009,FB Ads,1894,33,33,229000.0,0,CRM
2025-07-12,MC009,Facebook Ads,429,7,8,54000.0,0,GA4
2025-07-13,MC009,Facebook Ads,797,13,14,93000.0,0,Manual
2025-07-14,MC009,Facebook Ads,1422,20,21,141000.0,0,Manual
2025-07-15,MC009,Facebook Ads,1499,28,32,184000.0,0,Meta
2025-07-16,MC009,Facebook Ads,1718,33,37,242000.0,1,GA4
2025-07-17,MC009,Facebook Ads,1437,28,31,217000.0,0,Manual
2025-07-18,MC009,Facebook Ads,1403,26,22,165000.0,0,GA4
2025-07-19,MC009,Facebook Ads,559,10,12,72000.0,0,GA4
2025-07-20,MC009,Facebook Ads,682,14,15,103000.0,0,CRM
2025-07-21,MC009,Facebook Ads,1136,18,19,113000.0,1,Manual
2025-07-22,MC009,Facebook Ads,1350,23,25,148000.0,0,CRM
2025-07-23,MC009,Facebook,1629,30,30,231000.0,0,Meta
2025-07-24,MC009,Facebook Ads,1462,28,28,156000.0,0,CRM
2025-07-25,MC009,Facebook Ads,1375,22,19,150000.0,0,GA4
2025-07-26,MC009,Facebook Ads,903,17,17,125000.0,1,CRM
2025-07-27,MC009,Facebook Ads,540,8,8,54000.0,0,GA4
2025-07-28,MC009,Facebook Ads,1820,35,32,207000.0,0,Google Ads
2025-07-29,MC009,Facebook Ads,2642,39,36,272000.0,0,Google Ads
2025-07-30,MC009,Facebook Ads,1287,28,30,188000.0,1,Google Ads
2025-07-31,MC009,Facebook Ads,1824,32,29,247000.0,0,CRM
2025-08-01,MC009,FB Ads,1085,26,27,171000.0,0,GA4
2025-08-02,MC009,Facebook Ads,849,13,15,73000.0,0,GA4
2025-08-03,MC009,Facebook Ads,489,9,9,58000.0,0,CRM
2025-08-04,MC009,Facebook Ads,1551,25,28,137000.0,0,CRM
